id,name,genres,type,episodes,status,aired_from,aired_to,duration_per_ep,score,scored_by,rank,rating,studios,producers,image,trailer,synopsis
30276,One Punch Man,"Action, Comedy",TV,12.0,Finished Airing,2015-10-05T00:00:00+00:00,2015-12-21T00:00:00+00:00,24 min per ep,8.49,2341119.0,148.0,R - 17+ (violence & profanity),Madhouse,"TV Tokyo, Bandai Visual, Lantis, Asatsu DK, Banpresto, Good Smile Company, Shueisha, JR East Marketing & Communications",https://cdn.myanimelist.net/images/anime/12/76049l.jpg,https://www.youtube.com/watch?v=ExUMiF1L0HA,"The seemingly unimpressive Saitama has a rather unique hobby: being a hero. In order to pursue his childhood dream, Saitama relentlessly trained for three years, losing all of his hair in the process. Now, Saitama is so powerful, he can defeat any enemy with just one punch. However, having no one capable of matching his strength has led Saitama to an unexpected problem—he is no longer able to enjoy the thrill of battling and has become quite bored.

One day, Saitama catches the attention of 19-year-old cyborg Genos, who witnesses his power and wishes to become Saitama's disciple. Genos proposes that the two join the Hero Association in order to become certified heroes that will be recognized for their positive contributions to society. Saitama, who is shocked that no one knows who he is, quickly agrees. Meeting new allies and taking on new foes, Saitama embarks on a new journey as a member of the Hero Association to experience the excitement of battle he once felt."
44070,Heaven Official's Blessing Special,"Action, Adventure, Drama, Fantasy",ONA,1.0,Finished Airing,2021-02-16T00:00:00+00:00,,21 min,8.49,29268.0,145.0,PG-13 - Teens 13 or older,Haoliners Animation League,bilibili,https://cdn.myanimelist.net/images/anime/1043/110306l.jpg,https://www.youtube.com/watch?v=O-584_wk3mw,"Xie Lian and Hua Cheng recount their recent adventures during a quiet night at Puqi Shrine. Amidst the serenity, the Crimson Rain Sought Flower reveals a little more about Xie Lian's true character, and an embarrassing memory reminds him of how much he has changed since his previous ascensions. However, no matter how much time has passed, Xie Lian never fails to believe in the good he sees in the people around him. Though the heavens may ridicule him, his words and actions have earned him the most devout of followers."
40834,Ranking of Kings,"Adventure, Fantasy",TV,23.0,Finished Airing,2021-10-15T00:00:00+00:00,2022-03-25T00:00:00+00:00,22 min per ep,8.49,376056.0,149.0,PG-13 - Teens 13 or older,Wit Studio,"Aniplex, Dentsu, Fuji TV, Kadokawa, Bandai Spirits",https://cdn.myanimelist.net/images/anime/1347/117616l.jpg,https://www.youtube.com/watch?v=c1HHoucIxRg,"The people of the kingdom look down on the young Prince Bojji, who can neither hear nor speak. They call him ""The Useless Prince"" while jeering at his supposed foolishness.

However, while Bojji may not be physically strong, he is certainly not weak of heart. When a chance encounter with a shadow creature should have left him traumatized, it instead makes him believe that he has found a friend amidst those who only choose to notice his shortcomings. He starts meeting with Kage, the shadow, regularly, to the point where even the otherwise abrasive creature begins to warm up to him.

Kage and Bojji's unlikely friendship lays the budding foundations of the prince's journey, one where he intends to conquer his fears and insecurities. Despite the constant ridicule he faces, Bojji resolves to fulfill his desire of becoming the best king he can be."
37779,The Promised Neverland,"Mystery, Suspense",TV,12.0,Finished Airing,2019-01-11T00:00:00+00:00,2019-03-29T00:00:00+00:00,22 min per ep,8.48,1350980.0,151.0,R - 17+ (violence & profanity),CloverWorks,"Aniplex, Dentsu, Fuji TV, Shueisha, CA-Cygames Anime Fund",https://cdn.myanimelist.net/images/anime/1830/118780l.jpg,https://www.youtube.com/watch?v=JIcjo7XVlOY,"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage—a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family, never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama."
12431,Space Brothers,Comedy,TV,99.0,Finished Airing,2012-04-01T00:00:00+00:00,2014-03-22T00:00:00+00:00,24 min per ep,8.48,54875.0,150.0,PG-13 - Teens 13 or older,A-1 Pictures,"Yomiuri Telecasting, Trinity Sound",https://cdn.myanimelist.net/images/anime/1290/135694l.jpg,https://www.youtube.com/watch?v=ciS3fDqT1Vw,"On a fateful summer night in 2006, Mutta Nanba and his younger brother Hibito witness what they believe to be a UFO flying toward the Moon. This impressing and unusual phenomenon leads both siblings vowing to become astronauts, with Hibito aiming for the Moon and Mutta, convinced that the eldest brother has to be one step ahead, for Mars.

Now an adult, life hasn't turned out how Mutta had pictured it: he is diligently working in an automotive company, whereas Hibito is on his way to be the very first Japanese man to step on the Moon. However, after losing his job, Mutta is presented with an unexpected opportunity to catch up to his younger brother when the Japanese Aerospace Exploration Agency, commonly known as JAXA, accepts his application to participate in the next astronaut selection. Despite self-doubts about his prospects, Mutta is unwilling to waste this chance of a lifetime, and thus embarks on an ambitious journey to fulfill the promise made 19 years ago."
56538,Kimi ni Todoke: From Me to You Season 3,"Drama, Romance",ONA,5.0,Finished Airing,2024-08-01T00:00:00+00:00,,1 hr 6 min per ep,8.47,30770.0,153.0,PG-13 - Teens 13 or older,Production I.G,Sound Team Don Juan,https://cdn.myanimelist.net/images/anime/1617/142448l.jpg,https://www.youtube.com/watch?v=tJbJI5GE0jg,"Summer is in full swing, and so is the love between Sawako Kuronuma and Shouta Kazehaya. From attending summer school together to meeting each other's parents, the two enjoy quality time together while tackling the feelings of self-doubt and emotional strain that come with their newfound love.

Meanwhile, Sawako's close friends, Chizuru Yoshida and Ayane Yano, struggle through their own romantic dilemmas as their past experiences with relationships clash with their present feelings. Full of inner turmoil, the youngsters' desire for intimacy persists through their second year of high school as they weave through the labyrinth of indecision and insecurity that is love. "
33049,Fate/stay night: Heaven's Feel - II. Lost Butterfly,"Action, Fantasy",Movie,1.0,Finished Airing,2019-01-12T00:00:00+00:00,,1 hr 57 min,8.47,246335.0,157.0,R - 17+ (violence & profanity),ufotable,"Aniplex, Notes, Kadokawa",https://cdn.myanimelist.net/images/anime/1974/98158l.jpg,https://www.youtube.com/watch?v=NhJQDAIwQVc,"The Fifth Holy Grail War continues, and the ensuing chaos results in higher stakes for all participants. Shirou Emiya continues to participate in the war, aspiring to be a hero of justice who saves everyone. He sets out in search of the truth behind a mysterious dark shadow and its murder spree, determined to defeat it.

Meanwhile, Shinji Matou sets his own plans into motion, threatening Shirou through his sister Sakura Matou. Shirou and Rin Toosaka battle Shinji, hoping to relieve Sakura from the abuses of her brother. But the ugly truth of the Matou siblings begins to surface, and many dark secrets are exposed.

Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly continues to focus on the remaining Masters and Servants as they fight each other in the hopes of obtaining the Holy Grail. However, as darkness arises within Fuyuki City, even the state of their sacred war could be in danger."
30654,Assassination Classroom Second Season,"Action, Comedy",TV,25.0,Finished Airing,2016-01-08T00:00:00+00:00,2016-07-01T00:00:00+00:00,23 min per ep,8.47,939742.0,155.0,PG-13 - Teens 13 or older,Lerche,"Dentsu, Studio Hibari, Fuji TV, DAX Production, Avex Pictures, Shueisha, Kansai Telecasting",https://cdn.myanimelist.net/images/anime/8/77966l.jpg,https://www.youtube.com/watch?v=tZiHgr0kd7E,"Returning from their summer vacation, the students of Class 3-E at the prestigious Kunugigaoka Middle School find themselves up against unbeatable odds. Faced with the possibility of world annihilation, the students must come up with increasingly elaborate and creative ways to kill their teacher, the cunning yet optimistic and helpful Koro-sensei.
 
However, eliminating Koro-sensei is not the only objective the students need to worry about. Gakuhou Asano, the academy's merciless and cruel principal, seeks to prevent Class 3-E's success by brainwashing his other hard-working pupils into ruthlessly competitive studying machines. Hostility begins to linger in the air as traitors and killers alike attempt to claim the bounty on Koro-sensei's head for themselves.
 
Nagisa Shiota, one of Class 3-E's most skilled assassins, finds himself in the middle of the conflict. While he works to maintain his academic standing and prevent the end of the world, domestic affairs jeopardize his place in Class 3-E. Together with his dedicated classmates, he must now face the threats head-on."
3297,Aria the Origination,"Sci-Fi, Slice of Life",TV,13.0,Finished Airing,2008-01-08T00:00:00+00:00,2008-04-01T00:00:00+00:00,24 min per ep,8.47,33886.0,156.0,G - All Ages,HAL Film Maker,"TV Tokyo, Media Factory, Shochiku, Mag Garden",https://cdn.myanimelist.net/images/anime/1431/132867l.jpg,https://www.youtube.com/watch?v=ycySMqzBzG0,"In the 24th century on the planet Aqua, three girls—Akari Mizunashi, Alice Carroll, and Aika S. Granzchesta—continue to work hard toward achieving their goal of becoming Prima Undines: professional tour guide gondoliers. Luckily, the girls have the guidance of the three best Prima Undines in Neo-Venezia—Alicia Florence, Athena Glory, and Akira E. Ferrari—who are known as the ""Water Fairies"" in honor of their skill. With their help, the young apprentices train hard and work to overcome any situations that they find themselves in.

Aria The Origination follows the hardships and daily lives of these three young girls, who are doing their best to improve as tour gondoliers in Neo-Venezia, a terraformed replica of Venice."
47194,Summer Time Rendering,"Mystery, Supernatural, Suspense",TV,25.0,Finished Airing,2022-04-15T00:00:00+00:00,2022-09-30T00:00:00+00:00,23 min per ep,8.47,263479.0,152.0,R - 17+ (violence & profanity),OLM,"Shogakukan-Shueisha Productions, Movic, MAGES., Tokyo MX, Shueisha, Toy's Factory, Bandai Spirits",https://cdn.myanimelist.net/images/anime/1120/120796l.jpg,https://www.youtube.com/watch?v=wtjP_PzzhTU,"Since the death of his parents, Shinpei Ajiro had lived with the Kofune family and their two daughters—Mio and Ushio. Although he then left his home island to continue his education in Tokyo, Shinpei returns after Ushio tragically drowns during the attempted rescue of a little girl. During the funeral, his best friend informs him about bruises found around Ushio's neck, casting doubt over the cause of her death.

Suspecting a murder has taken place, Shinpei reevaluates recent events, but strange incidents only continue to transpire. Disappearing people and other unexplainable occurrences lead Mio to recall an old folktale referring to entities called ""Shadows,"" which may not be entirely fantasy. Supposedly, an encounter with one's Shadow foretells the person's impending demise.

Facing the dark side of Hitogashima Island, Shinpei stands against his grim fate to fulfill Ushio's final will—to protect Mio."
